,facility_id,latitude,longitude,rating,score,clean_zip
471,FA0006427,34.043254,-118.266989,3.5,93,90015
472,FA0006427,34.043125,-118.267097,4.0,93,90015
473,FA0006427,34.0431251525879,-118.267120361328,4.5,93,90015
474,FA0006427,34.043557,-118.267182,4.0,93,90015
475,FA0006427,34.0430335998535,-118.266845703125,2.0,93,90015
476,FA0006427,34.04312,-118.26711,2.5,93,90015
477,FA0006427,34.043012,-118.267359,3.5,93,90015
478,FA0006427,34.04312,-118.26711,3.5,93,90015
479,FA0006427,34.04312,-118.26711,3.5,93,90015
480,FA0006427,34.04312,-118.26711,5.0,96,90015
481,FA0006427,34.04312,-118.26711,5.0,96,90015
482,FA0006427,34.043254,-118.266989,3.5,96,90015
483,FA0006427,34.043125,-118.267097,4.0,96,90015
484,FA0006427,34.0431251525879,-118.267120361328,4.5,96,90015
485,FA0006427,34.043557,-118.267182,4.0,96,90015
486,FA0006427,34.0430335998535,-118.266845703125,2.0,96,90015
487,FA0006427,34.04312,-118.26711,2.5,96,90015
488,FA0006427,34.043012,-118.267359,3.5,96,90015
489,FA0006427,34.04312,-118.26711,3.5,96,90015
490,FA0006427,34.04312,-118.26711,3.5,96,90015
491,FA0006427,34.04312,-118.26711,5.0,94,90015
492,FA0006427,34.04312,-118.26711,5.0,94,90015
493,FA0006427,34.043254,-118.266989,3.5,94,90015
494,FA0006427,34.043125,-118.267097,4.0,94,90015
495,FA0006427,34.0431251525879,-118.267120361328,4.5,94,90015
496,FA0006427,34.043557,-118.267182,4.0,94,90015
497,FA0006427,34.0430335998535,-118.266845703125,2.0,94,90015
498,FA0006427,34.04312,-118.26711,2.5,94,90015
499,FA0006427,34.043012,-118.267359,3.5,94,90015
500,FA0006427,34.04312,-118.26711,3.5,94,90015
501,FA0006427,34.04312,-118.26711,3.5,94,90015
502,FA0006427,34.04312,-118.26711,5.0,95,90015
503,FA0006427,34.04312,-118.26711,5.0,95,90015
504,FA0006427,34.043254,-118.266989,3.5,95,90015
505,FA0006427,34.043125,-118.267097,4.0,95,90015
506,FA0006427,34.0431251525879,-118.267120361328,4.5,95,90015
507,FA0006427,34.043557,-118.267182,4.0,95,90015
508,FA0006427,34.0430335998535,-118.266845703125,2.0,95,90015
509,FA0006427,34.04312,-118.26711,2.5,95,90015
510,FA0006427,34.043012,-118.267359,3.5,95,90015
511,FA0006427,34.04312,-118.26711,3.5,95,90015
512,FA0006427,34.04312,-118.26711,3.5,95,90015
513,FA0006427,34.04312,-118.26711,5.0,91,90015
514,FA0006427,34.04312,-118.26711,5.0,91,90015
515,FA0006427,34.043254,-118.266989,3.5,91,90015
516,FA0006427,34.043125,-118.267097,4.0,91,90015
517,FA0006427,34.0431251525879,-118.267120361328,4.5,91,90015
518,FA0006427,34.043557,-118.267182,4.0,91,90015
519,FA0006427,34.0430335998535,-118.266845703125,2.0,91,90015
520,FA0006427,34.04312,-118.26711,2.5,91,90015
521,FA0006427,34.043012,-118.267359,3.5,91,90015
522,FA0006427,34.04312,-118.26711,3.5,91,90015
523,FA0006427,34.04312,-118.26711,3.5,91,90015
524,FA0006427,34.04312,-118.26711,5.0,91,90015
525,FA0006427,34.04312,-118.26711,5.0,91,90015
526,FA0006427,34.043254,-118.266989,3.5,91,90015
527,FA0006427,34.043125,-118.267097,4.0,91,90015
528,FA0006427,34.0431251525879,-118.267120361328,4.5,91,90015
529,FA0006427,34.043557,-118.267182,4.0,91,90015
530,FA0006427,34.0430335998535,-118.266845703125,2.0,91,90015
531,FA0006427,34.04312,-118.26711,2.5,91,90015
532,FA0006427,34.043012,-118.267359,3.5,91,90015
533,FA0006427,34.04312,-118.26711,3.5,91,90015
534,FA0006427,34.04312,-118.26711,3.5,91,90015
535,FA0006427,34.04312,-118.26711,5.0,92,90015
536,FA0006427,34.04312,-118.26711,5.0,92,90015
537,FA0006427,34.043254,-118.266989,3.5,92,90015
538,FA0006427,34.043125,-118.267097,4.0,92,90015
539,FA0006427,34.0431251525879,-118.267120361328,4.5,92,90015
540,FA0006427,34.043557,-118.267182,4.0,92,90015
541,FA0006427,34.0430335998535,-118.266845703125,2.0,92,90015
542,FA0006427,34.04312,-118.26711,2.5,92,90015
543,FA0006427,34.043012,-118.267359,3.5,92,90015
544,FA0006427,34.04312,-118.26711,3.5,92,90015
545,FA0006427,34.04312,-118.26711,3.5,92,90015
546,FA0006427,34.04312,-118.26711,5.0,100,90015
547,FA0006427,34.04312,-118.26711,5.0,100,90015
548,FA0006427,34.043254,-118.266989,3.5,100,90015
549,FA0006427,34.043125,-118.267097,4.0,100,90015
550,FA0006427,34.0431251525879,-118.267120361328,4.5,100,90015
551,FA0006427,34.043557,-118.267182,4.0,100,90015
552,FA0006427,34.0430335998535,-118.266845703125,2.0,100,90015
553,FA0006427,34.04312,-118.26711,2.5,100,90015
554,FA0006427,34.043012,-118.267359,3.5,100,90015
555,FA0006427,34.04312,-118.26711,3.5,100,90015
556,FA0006427,34.04312,-118.26711,3.5,100,90015
557,FA0006427,34.04312,-118.26711,5.0,94,90015
558,FA0006427,34.04312,-118.26711,5.0,94,90015
559,FA0006427,34.043254,-118.266989,3.5,94,90015
560,FA0006427,34.043125,-118.267097,4.0,94,90015
561,FA0006427,34.0431251525879,-118.267120361328,4.5,94,90015
562,FA0006427,34.043557,-118.267182,4.0,94,90015
563,FA0006427,34.0430335998535,-118.266845703125,2.0,94,90015
564,FA0006427,34.04312,-118.26711,2.5,94,90015
565,FA0006427,34.043012,-118.267359,3.5,94,90015
566,FA0006427,34.04312,-118.26711,3.5,94,90015
567,FA0006427,34.04312,-118.26711,3.5,94,90015
568,FA0006427,34.04312,-118.26711,5.0,95,90015
569,FA0006427,34.04312,-118.26711,5.0,95,90015
570,FA0006427,34.043254,-118.266989,3.5,95,90015
571,FA0006427,34.043125,-118.267097,4.0,95,90015
572,FA0006427,34.0431251525879,-118.267120361328,4.5,95,90015
573,FA0006427,34.043557,-118.267182,4.0,95,90015
574,FA0006427,34.0430335998535,-118.266845703125,2.0,95,90015
575,FA0006427,34.04312,-118.26711,2.5,95,90015
576,FA0006427,34.043012,-118.267359,3.5,95,90015
577,FA0006427,34.04312,-118.26711,3.5,95,90015
578,FA0006427,34.04312,-118.26711,3.5,95,90015
579,FA0006427,34.04312,-118.26711,5.0,92,90015
580,FA0006427,34.04312,-118.26711,5.0,92,90015
581,FA0006427,34.043254,-118.266989,3.5,92,90015
582,FA0006427,34.043125,-118.267097,4.0,92,90015
583,FA0006427,34.0431251525879,-118.267120361328,4.5,92,90015
584,FA0006427,34.043557,-118.267182,4.0,92,90015
585,FA0006427,34.0430335998535,-118.266845703125,2.0,92,90015
586,FA0006427,34.04312,-118.26711,2.5,92,90015
587,FA0006427,34.043012,-118.267359,3.5,92,90015
588,FA0006427,34.04312,-118.26711,3.5,92,90015
589,FA0006427,34.04312,-118.26711,3.5,92,90015
590,FA0006427,34.04312,-118.26711,5.0,95,90015
591,FA0006427,34.04312,-118.26711,5.0,95,90015
592,FA0006427,34.043254,-118.266989,3.5,95,90015
593,FA0006427,34.043125,-118.267097,4.0,95,90015
594,FA0006427,34.0431251525879,-118.267120361328,4.5,95,90015
595,FA0006427,34.043557,-118.267182,4.0,95,90015
596,FA0006427,34.0430335998535,-118.266845703125,2.0,95,90015
597,FA0006427,34.04312,-118.26711,2.5,95,90015
598,FA0006427,34.043012,-118.267359,3.5,95,90015
599,FA0006427,34.04312,-118.26711,3.5,95,90015
600,FA0006427,34.04312,-118.26711,3.5,95,90015
601,FA0006427,34.04312,-118.26711,5.0,92,90015
602,FA0006427,34.04312,-118.26711,5.0,92,90015
603,FA0006427,34.043254,-118.266989,3.5,92,90015
604,FA0006427,34.043125,-118.267097,4.0,92,90015
605,FA0006427,34.0431251525879,-118.267120361328,4.5,92,90015
606,FA0006427,34.043557,-118.267182,4.0,92,90015
607,FA0006427,34.0430335998535,-118.266845703125,2.0,92,90015
608,FA0006427,34.04312,-118.26711,2.5,92,90015
609,FA0006427,34.043012,-118.267359,3.5,92,90015
610,FA0006427,34.04312,-118.26711,3.5,92,90015
611,FA0006427,34.04312,-118.26711,3.5,92,90015
612,FA0006427,34.04312,-118.26711,5.0,99,90015
613,FA0006427,34.04312,-118.26711,5.0,99,90015
614,FA0006427,34.043254,-118.266989,3.5,99,90015
615,FA0006427,34.043125,-118.267097,4.0,99,90015
616,FA0006427,34.0431251525879,-118.267120361328,4.5,99,90015
617,FA0006427,34.043557,-118.267182,4.0,99,90015
618,FA0006427,34.0430335998535,-118.266845703125,2.0,99,90015
619,FA0006427,34.04312,-118.26711,2.5,99,90015
620,FA0006427,34.043012,-118.267359,3.5,99,90015
621,FA0006427,34.04312,-118.26711,3.5,99,90015
622,FA0006427,34.04312,-118.26711,3.5,99,90015
623,FA0006427,34.04312,-118.26711,5.0,98,90015
624,FA0006427,34.04312,-118.26711,5.0,98,90015
625,FA0006427,34.043254,-118.266989,3.5,98,90015
626,FA0006427,34.043125,-118.267097,4.0,98,90015
627,FA0006427,34.0431251525879,-118.267120361328,4.5,98,90015
628,FA0006427,34.043557,-118.267182,4.0,98,90015
629,FA0006427,34.0430335998535,-118.266845703125,2.0,98,90015
630,FA0006427,34.04312,-118.26711,2.5,98,90015
631,FA0006427,34.043012,-118.267359,3.5,98,90015
632,FA0006427,34.04312,-118.26711,3.5,98,90015
633,FA0006427,34.04312,-118.26711,3.5,98,90015
634,FA0006427,34.04312,-118.26711,5.0,96,90015
635,FA0006427,34.04312,-118.26711,5.0,96,90015
636,FA0006427,34.043254,-118.266989,3.5,96,90015
637,FA0006427,34.043125,-118.267097,4.0,96,90015
638,FA0006427,34.0431251525879,-118.267120361328,4.5,96,90015
639,FA0006427,34.043557,-118.267182,4.0,96,90015
640,FA0006427,34.0430335998535,-118.266845703125,2.0,96,90015
641,FA0006427,34.04312,-118.26711,2.5,96,90015
642,FA0006427,34.043012,-118.267359,3.5,96,90015
643,FA0006427,34.04312,-118.26711,3.5,96,90015
644,FA0006427,34.04312,-118.26711,3.5,96,90015
645,FA0006427,34.04312,-118.26711,5.0,96,90015
646,FA0006427,34.04312,-118.26711,5.0,96,90015
647,FA0006427,34.043254,-118.266989,3.5,96,90015
648,FA0006427,34.043125,-118.267097,4.0,96,90015
649,FA0006427,34.0431251525879,-118.267120361328,4.5,96,90015
650,FA0006427,34.043557,-118.267182,4.0,96,90015
651,FA0006427,34.0430335998535,-118.266845703125,2.0,96,90015
652,FA0006427,34.04312,-118.26711,2.5,96,90015
653,FA0006427,34.043012,-118.267359,3.5,96,90015
654,FA0006427,34.04312,-118.26711,3.5,96,90015
655,FA0006427,34.04312,-118.26711,3.5,96,90015
656,FA0001714,34.051907,-118.4069896,4.5,90,90064
657,FA0001714,34.051907,-118.4069896,4.5,90,90064
658,FA0001714,34.051907,-118.4069896,4.5,94,90064
659,FA0001714,34.051907,-118.4069896,4.5,94,90064
660,FA0052035,34.121113,-118.206535,3.5,94,90042
661,FA0052035,34.121113,-118.206535,3.5,94,90042
662,FA0052035,34.121113,-118.206535,3.5,85,90042
663,FA0052035,34.121113,-118.206535,3.5,85,90042
664,FA0172273,34.09761,-118.3313,4.5,98,90028
665,FA0036862,33.99973660000001,-118.4409411,3.5,91,90066
666,FA0032662,34.055549600000006,-118.394043,4.0,92,90035
667,FA0144551,34.0443026525531,-118.26468279268299,3.0,91,90015
668,FA0019788,34.044562,-118.265616,3.0,94,90015
669,FA0019788,34.044562,-118.265616,3.0,94,90015
670,FA0019788,34.044562,-118.265616,3.0,94,90015
671,FA0019788,34.044562,-118.265616,3.0,94,90015
672,FA0072650,34.0728,-118.36878,3.5,93,90048
673,FA0159759,34.0171451,-118.2197601,3.5,96,90023
674,FA0170143,34.101826847207,-118.33626686664,4.5,95,90028
675,FA0013359,34.1278636,-118.4446024,4.0,90,90077
676,FA0009104,34.04847,-118.30867,4.0,81,90006
677,FA0027079,34.069358556227606,-118.374727046627,4.5,92,90048
678,FA0065823,34.0388357,-118.4419926,4.0,90,90025
679,FA0065823,34.0388357,-118.4419926,4.0,90,90025
680,FA0065823,34.0388357,-118.4419926,4.0,82,90025
681,FA0065823,34.0388357,-118.4419926,4.0,82,90025
682,FA0172295,34.03822,-118.44166,4.0,90,90064
683,FA0051275,34.073631126623695,-118.36157755208,3.5,91,90036
684,FA0055481,34.0731375814386,-118.359528610238,3.5,90,90036
685,FA0171776,34.054989899999995,-118.38338,4.0,90,90035
686,FA0055388,34.0445594289176,-118.265931553442,2.5,96,90015
687,FA0013553,34.070114600000004,-118.3513845,4.0,90,90036
688,FA0158871,34.0981949,-118.365991,3.0,94,90046
689,FA0022888,34.10187,-118.33449,3.5,91,90028
690,FA0023800,34.0833651,-118.3262166,4.0,91,90038
691,FA0005205,34.06513371655,-118.46948765075001,4.5,96,90049
692,FA0053667,34.083168,-118.326271,3.5,90,90038
693,FA0011582,34.072055,-118.367286,4.0,91,90048
694,FA0027989,34.052112579345696,-118.291954040527,3.5,86,90006
695,FA0044268,34.0530451,-118.46741000000002,4.0,97,90049
696,FA0034125,34.04031,-118.16796,4.5,92,90022
697,FA0057711,34.0534324645996,-118.291961669922,4.0,90,90006
698,FA0034683,34.06941,-118.3748,4.0,93,90048
699,FA0019769,33.974900299999995,-118.2479725,4.0,95,90001
700,FA0060417,34.09103,-118.34952,4.0,91,90046
701,FA0074231,34.0449339896765,-118.265804750686,3.5,93,90015
702,FA0074231,34.0449503798541,-118.264933649123,3.5,93,90015
703,FA0069735,34.0449339896765,-118.265804750686,3.5,96,90015
704,FA0069735,34.0449503798541,-118.264933649123,3.5,96,90015
705,FA0036386,34.04815,-118.34479,3.0,92,90019
706,FA0172187,34.055280100000004,-118.3835753,4.0,90,90035
707,FA0163389,33.9144,-118.26426,4.5,95,90061
708,FA0025827,34.0763949,-118.3050673,4.0,91,90004
709,FA0021688,34.06316,-118.23256,3.5,91,90012
710,FA0177643,34.05615234375,-118.235961914062,2.5,94,90012
711,FA0045986,34.0450522074162,-118.418402713309,3.5,91,90064
712,FA0069722,33.98534893394549,-118.425080435121,4.0,92,90066
713,FA0070993,34.072071,-118.36048,2.5,97,90036
714,FA0062699,33.9451098,-118.4057203,2.0,86,90045
715,FA0158849,34.0570060751599,-118.30866862088399,4.5,91,90005
716,FA0016721,33.9414131217083,-118.39735056646002,2.5,97,90045
717,FA0050026,34.0759551,-118.3645492,3.5,94,90048
718,FA0167174,34.1018928759787,-118.324683525131,3.5,90,90028
719,FA0036590,34.05351,-118.46334,3.5,90,90049
720,FA0138406,34.0536319719284,-118.464851148321,3.5,90,90049
721,FA0060579,34.0056190490723,-118.33434295654301,4.0,83,90008
722,FA0073040,34.07372,-118.32398,3.5,93,90004
723,FA0141102,34.05624,-118.25739,3.5,96,90017
724,FA0003908,34.0190849304199,-118.18897247314501,4.0,98,90023
725,FA0005802,34.07591,-118.352432,3.5,90,90036
726,FA0177505,34.05699,-118.30868999999998,3.5,90,90005
727,FA0024078,34.0837481,-118.3468613,3.5,94,90046
728,FA0010880,34.07768,-118.32399,4.0,97,90004
729,FA0010880,34.07768,-118.32399,4.0,97,90004
730,FA0010880,34.07768,-118.32399,4.0,82,90004
731,FA0010880,34.07768,-118.32399,4.0,82,90004
732,FA0066788,34.01958,-118.1547,4.5,94,90022
733,FA0036598,34.08371,-118.34483,4.0,90,90046
734,FA0160135,34.0594939404754,-118.30945764296101,3.5,82,90005
735,FA0009701,34.03988,-118.42913,3.5,92,90064
736,FA0071886,34.032791100000004,-118.3417282,4.5,90,90016
737,FA0037024,34.07399,-118.32398,4.0,98,90004
738,FA0059741,34.0535591203054,-118.46496045622801,3.0,90,90049
739,FA0030756,34.044639600000004,-118.4193268,3.5,92,90064
740,FA0016951,34.04164,-118.43024,3.0,93,90064
741,FA0015038,34.083618,-118.344377,2.5,96,90046
742,FA0015038,34.083618,-118.344377,2.5,96,90046
743,FA0015038,34.083618,-118.344377,2.5,85,90046
744,FA0015038,34.083618,-118.344377,2.5,85,90046
745,FA0012179,34.05019,-118.3094,3.5,93,90006
746,FA0048222,34.0530759,-118.4647481,3.5,90,90049
747,FA0165199,34.0187127460382,-118.187078831175,4.0,95,90023
748,FA0023262,34.0735357290438,-118.35953236650299,4.0,98,90036
749,FA0023262,34.0735357290438,-118.35953236650299,4.0,94,90036
750,FA0039917,34.03178,-118.40952,2.5,97,90034
751,FA0068707,34.08403,-118.34439,3.5,94,90038
752,FA0012539,34.073812977108695,-118.32380666316,3.0,91,90004
753,FA0013985,34.03242,-118.21202,4.5,92,90023
754,FA0035922,34.0648117,-118.2866364,4.5,90,90020
755,FA0069864,34.03194000000001,-118.35602,2.5,90,90016
756,FA0149315,34.0625121510041,-118.348814569312,4.0,91,90036
757,FA0149315,34.0627,-118.34889,4.0,91,90036
758,FA0021391,34.0625121510041,-118.348814569312,4.0,97,90036
759,FA0021391,34.0627,-118.34889,4.0,97,90036
760,FA0010537,34.0613861083984,-118.416313171387,4.5,92,90067
761,FA0021106,34.0255178,-118.2775239,1.5,95,90007
762,FA0023110,34.04697,-118.29316,5.0,91,90006
763,FA0036615,33.9899,-118.24809,5.0,97,90011
764,FA0042778,34.0985027788903,-118.306131251156,4.0,83,90027
765,FA0019053,34.1014551,-118.3313487,3.5,93,90028
766,FA0072274,34.0276505239069,-118.409853711639,3.5,96,90034
767,FA0072274,34.0276505239069,-118.409853711639,3.5,96,90034
768,FA0072274,34.0276505239069,-118.409853711639,3.5,86,90034
769,FA0072274,34.0276505239069,-118.409853711639,3.5,86,90034
770,FA0035480,34.0152361,-118.41356670000002,3.5,95,90034
771,FA0012610,34.0254451,-118.332055,5.0,92,90018
772,FA0017456,34.0526808697156,-118.24744880421801,3.5,92,90012
773,FA0059820,34.0039679,-118.271053,1.5,86,90011
774,FA0011460,34.02583,-118.31731,4.0,94,90018
775,FA0177895,34.072990000000004,-118.37539,4.0,93,90048
776,FA0069939,34.10204,-118.31252,4.0,92,90028
777,FA0043092,34.0257416,-118.2770233,3.0,99,90007
778,FA0066010,34.0257981770513,-118.31789869093201,3.0,93,90018
779,FA0067962,34.06201,-118.34978999999998,3.5,97,90036
780,FA0041176,34.060759999999995,-118.29253,4.0,92,90010
781,FA0019897,34.027770000000004,-118.14686,3.5,92,90022
782,FA0159608,34.102664000000004,-118.2359185,3.5,91,90065
783,FA0174360,34.101634919643395,-118.331609219313,3.5,97,90028
784,FA0067923,34.05315,-118.31938,3.5,90,90019
785,FA0172291,34.051418299999995,-118.2443466,3.0,93,90012
786,FA0028369,34.033676799999995,-118.2655396,3.0,91,90015
787,FA0066194,34.050039,-118.248552,4.0,94,90013
788,FA0160126,34.0764124,-118.3021113,5.0,95,90004
789,FA0064681,34.066074192524,-118.254081979394,4.0,94,90026
790,FA0021625,34.02528,-118.32077,3.5,95,90018
791,FA0021625,34.02528,-118.32077,3.5,95,90018
792,FA0021625,34.02528,-118.32077,3.5,96,90018
793,FA0021625,34.02528,-118.32077,3.5,96,90018
794,FA0017207,34.059600202614,-118.41433960518101,4.0,91,90067
795,FA0051202,34.0728326,-118.3728893,3.5,90,90048
796,FA0156652,34.0509979640131,-118.244926282244,4.0,95,90012
797,FA0051644,34.0111941288801,-118.271430882339,3.5,94,90011
798,FA0017337,33.988657,-118.329934,3.0,84,90043
799,FA0015810,34.0262666,-118.2760824,3.5,91,90007
800,FA0048647,34.0483997762203,-118.325057253242,2.5,90,90019
801,FA0072942,34.06876,-118.26261,4.0,91,90026
802,FA0007998,34.05295,-118.31902,4.0,85,90019
803,FA0038817,34.01821,-118.20681,4.0,95,90023
804,FA0019884,34.139261327245194,-118.204491996857,4.0,92,90041
805,FA0046724,34.0254555,-118.3290558,5.0,98,90018
806,FA0061522,34.07395,-118.2178,3.0,96,90031
807,FA0021236,34.00358,-118.26565,2.0,96,90011
808,FA0171624,34.0690547972918,-118.30196209251899,4.5,91,90020
809,FA0015246,34.0620757977169,-118.271317788361,4.0,96,90057
810,FA0165621,34.0509763035137,-118.24922138413099,4.0,96,90013
811,FA0178480,34.04678,-118.2826,3.5,93,90006
812,FA0012304,34.0259946252741,-118.258833177388,4.5,91,90011
813,FA0068262,34.0493358671665,-118.249486014247,2.5,93,90013
814,FA0047139,34.050675325555304,-118.248655145963,4.0,96,90013
815,FA0064850,34.04675,-118.28247,3.5,97,90026
816,FA0051107,34.0153041,-118.3346953,4.0,95,90008
817,FA0064812,34.015809999999995,-118.3344,4.0,95,90008
818,FA0037569,34.0526,-118.24747,3.5,93,90012
819,FA0149357,34.0505289,-118.2486189,4.0,90,90013
820,FA0060787,34.018411731278704,-118.334574401379,2.0,96,90016
821,FA0045805,34.0326151,-118.2989203,4.0,90,90007
822,FA0017961,34.04707,-118.26011,2.5,95,90017
823,FA0018785,34.032894899999995,-118.2938062,4.5,91,90007
824,FA0051379,34.0456297248602,-118.25408935546899,3.5,93,90014
825,FA0033495,34.0479805,-118.21067,3.0,91,90033
826,FA0033709,34.0468011832998,-118.218437051422,3.5,92,90033
827,FA0063833,33.95968,-118.39589,2.5,92,90045
828,FA0043174,34.0290333087607,-118.442714985434,4.0,91,90064
829,FA0062112,34.089914,-118.249909,4.0,91,90026
830,FA0062112,34.089914,-118.249909,4.0,91,90026
831,FA0062112,34.089914,-118.249909,4.0,98,90026
832,FA0062112,34.089914,-118.249909,4.0,98,90026
833,FA0015752,34.04611,-118.465584,3.5,96,90025
834,FA0035607,34.0482215276711,-118.388064050434,4.0,90,90024
835,FA0002215,34.0482215276711,-118.388064050434,4.0,95,90002
836,FA0028248,34.13971,-118.20364,4.0,91,90041
837,FA0066006,34.010659999999994,-118.33478,3.0,97,90008
838,FA0137290,34.083420000000004,-118.37011,4.0,92,90046
839,FA0166646,34.060989379882805,-118.444686889648,3.5,91,90024
840,FA0064999,34.12343,-118.21957,3.5,94,90041
841,FA0042213,34.1015851,-118.312694,4.5,92,90028
842,FA0144277,34.0645147348142,-118.46890335031601,3.5,96,90049
843,FA0039883,34.101642,-118.301684,3.5,94,90027
844,FA0164682,34.0834770202637,-118.366485595703,4.0,91,90046
845,FA0042063,34.0602235,-118.2910698,4.0,94,90005
846,FA0044472,34.0521422263566,-118.308130964256,1.0,93,90005
847,FA0167462,34.136792055051195,-118.189518544983,3.5,97,90041
848,FA0047817,34.10199,-118.30323,4.0,90,90027
849,FA0021718,34.07393,-118.32398,3.5,96,90004
850,FA0069962,34.06018270000001,-118.3449713,4.0,94,90036
851,FA0163583,34.0466014,-118.4485327,2.5,97,90024
852,FA0041041,34.05867,-118.34578,4.5,91,90036
853,FA0020187,34.0385571426468,-118.441847939301,3.5,90,90064
854,FA0020125,34.0633626,-118.3649394,3.5,91,90048
855,FA0058422,33.969559999999994,-118.24735,4.5,94,90001
856,FA0171399,34.0209439141003,-118.287279132333,4.0,97,90089
857,FA0167464,34.138350775019305,-118.21465500608299,2.5,98,90041
858,FA0027631,34.104076343192,-118.330341365623,3.5,96,90028
859,FA0065024,34.0471,-118.32339,3.0,86,90019
